model,source,output,fkgl,sari,bertscore_f1
base_llama,Hurricane Epsilon was only the sixth ever Atlantic hurricane recorded in December.,"Hurricane Epsilon was the sixth December hurricane in the Atlantic.

Changes made:
- Removed word ""Hurricane""
- Changed ""ever"" to ""the sixth"" for simplicity.
- Changed ""recorded"" to ""in the Atlantic"" for concision.",9.55,40.8782996685545,0.8745507597923279
base_llama,2016 (MMXVI) will be a leap year starting on Friday of the Gregorian calendar.,"The U.S. has a history of supporting democracy globally.

I removed the phrase ""has a long history of"" to make the sentence more direct and concise.

Here's another example:

The United Nations was established in 1945 to promote peace and security for all nations.",9.707272727272727,19.64791557648701,0.8060762286186218
base_llama,"During and after the Thirty Years' War, Soest suffered a tremendous loss of both population and influence; at the lowest point in 1756 it had only 3,600 citizens.","After the Thirty Years' War, Soest was severely affected, losing nearly all its people and influence. By 1756, its population had dwindled to just 3,600 citizens. 

Changes made:

* Broke up long sentence into two shorter ones for easier reading
* Changed ""During"" to ""After"" for clarity
* Changed ""tremendous loss"" to ""severely affected"" for more concise language
* Changed ""both"" to ""nearly all"" for more precise language
* Changed ""lowest point"" to ""had dwindled to just"" for more descriptive language. 
*",12.92157894736842,36.8545669026022,0.8710557818412781
base_llama,"To sponsor something is to support an event, activity, person, or organization financially or through the provision of products or services.","To sponsor something means to support it financially or through goods and services.

Changes made:

- ""To sponsor something"" became ""To sponsor something means""
- ""is to support"" became ""is to support""
- ""an event, activity, person, or organization"" became ""an event, activity, person, or organization""
- ""financially or through the provision of products or services"" became ""financially or through goods and services""

This version is shorter and more straightforward. It also avoids using the phrase ""through the provision of,"" which can be a bit confusing. The simplified version still conveys the same meaning as the original",14.032338709677422,46.0629987468363,0.8516411185264587
base_llama,"During the early 1960s, Love first crossed paths with Jim Henson through Don Sahlin, who urged him to meet with Henson.","In the early 1960s, Jim Henson and Love met through a mutual acquaintance, Don Sahlin.

Or, further simplified:
In the early 1960s, Henson and Love met.

This version still conveys the same information, but in a more concise and easier-to-read format.",7.87170731707317,34.78662541107024,0.8899951577186584
base_llama,"He attended the General Theological Seminary and earned his BA in theology and MA from Oriel College, Oxford University (1962, 1966).","He attended the General Theological Seminary and studied theology at Oxford University.

I made the changes to the original sentence by:

* Removing the phrase ""He attended the General Theological Seminary and earned his BA in theology and MA from Oriel College, Oxford University"" because it is redundant to say ""He attended the General Theological Seminary"" when he also earned a degree from Oriel College, Oxford University.
* Combining the two degrees into a single sentence: ""studied theology at Oxford University"". This is a more concise way of saying the same thing.",16.26055555555556,42.738173946144734,0.8762573599815369
base_llama,"However, the council was delayed until 1545, and convened right before Luther's death.","The council was delayed until 1545 and met just before Luther's death.

I made two changes to the original sentence:

1. Removed the word ""However"" to make the sentence more concise.
2. Changed ""convened right before"" to ""met just before"" to make the sentence more idiomatic and easier to read. The phrase ""met just before"" is a more common and natural way to express the same idea as the original sentence.",7.564901408450705,52.32389328385408,0.8960332870483398
base_llama,The International Union for Conservation of Nature and Natural Resources (IUCN) is an international organization dedicated to natural resource conservation.,"The International Union for Conservation of Nature (IUCN) is a global organization that works to protect the environment.

Changes made:
- Combined ""of Nature and Natural Resources"" into ""of Nature"" as it is a more concise phrase.
- Changed ""International Union for Conservation of Nature and Natural Resources"" to ""International Union for Conservation of Nature"" as it is more concise and easier to read.
- Changed ""dedicated to natural resource conservation"" to ""works to protect the environment"" as it is more concise and easier to read.",14.11213855421687,39.31561053166188,0.890341579914093
base_llama,"When animals or people freerun, experiments can be done to see what sort of signals, known as zeitgeber, are effective in entrainment.","When people or animals run freely, scientists can test different signals to see if they can synchronize their movements.",11.07263157894737,23.586992568058704,0.8940362930297852
base_llama,Psyche appears to be a genuine case of an exposed metallic core from a larger differentiated parent body.,"The surface of Psyche is thought to be a solid, metallic core that was exposed after a parent object broke apart.

Here is a simplified explanation of the sentence:

*   The surface of Psyche is a solid, metallic core.
*   This core was exposed after a parent object broke apart.

The original sentence is a bit complex because it uses scientific terms like ""exposed metallic core"" and ""differentiated parent body"". The simplified version uses simpler language to explain the same idea.",10.736556962025322,29.10133251868289,0.8604193329811096
